Latitude,Longitude,Precipitation(mm),Surface Temp (K),Evaporation(mm)
-87.0,-171.25,525.485516961453,227.75201416015625,-10.441731911242869
-87.0,-168.75,525.7261924284649,227.4436798095703,-10.572031369122215
-87.0,-166.25,525.9715524441617,227.1353759765625,-10.699678598484752
-87.0,-163.75,526.2215598118019,226.8271484375,-10.824548508480802
-87.0,-161.25,526.4762508318199,226.5189971923828,-10.946513151282034
-87.0,-158.75,526.7355981668516,226.2109832763672,-11.065435503951448
-87.0,-156.25,525.4902431884148,225.92176818847656,-10.855307861049823
-87.0,-153.75,518.4145319904019,225.712158203125,-9.335586410799124
-87.0,-151.25,511.1779892517916,225.51966857910156,-7.681063072368488
-87.0,-148.75,504.4230699245418,225.33082580566406,-6.038017841746068
-87.0,-146.25,498.1498788765748,225.1435546875,-4.4241490294609775
-87.0,-143.75,488.89665070146293,224.89837646484375,-3.7697604776667504
-87.0,-141.25,475.9108827665841,224.5929412841797,-4.090884542222284
-87.0,-138.75,462.27833071679925,224.310302734375,-4.50754793362762
-87.0,-136.25,447.9991433390751,224.0554656982422,-5.033462804959754
-87.0,-133.75,434.0186296635693,223.83116149902344,-5.622473825781071
-87.0,-131.25,428.6785300846532,223.66217041015625,-5.791922070017108
-87.0,-128.75,425.6144050173134,223.50669860839844,-5.849818910490967
-87.0,-126.25,422.60543061775024,223.3544464111328,-5.915109835797239
-87.0,-123.75,419.6516194342621,223.2052459716797,-5.987542199392237
-87.0,-121.25,416.7529535407084,223.058837890625,-6.066867668209852
-87.0,-118.75,413.9094338333962,222.91505432128906,-6.15284121431614
-87.0,-116.25,411.121079134773,222.77369689941406,-6.245220330640677
-87.0,-113.75,408.38788585961083,222.63458251953125,-6.343768560185481
-87.0,-111.25,405.709866556208,222.49749755859375,-6.448251574681763
-87.0,-108.75,403.08699702427475,222.3623046875,-6.558440255645337
-87.0,-106.25,400.5192969825657,222.2288055419922,-6.674108229532294
-87.0,-103.75,398.00676463846685,222.09686279296875,-6.795033604333867
-87.0,-101.25,395.54940357720625,221.96629333496094,-6.920997345019941
-87.0,-98.75,343.5958705902067,220.6116485595703,-10.341266536983085
-87.0,-96.25,345.2726235193495,220.6519317626953,-10.602925391822282
-87.0,-93.75,346.9870177584653,220.69476318359375,-10.848923746181072
-87.0,-91.25,348.73905644462866,220.7404022216797,-11.077600855173841
-87.0,-88.75,350.52873778522553,220.7891387939453,-11.28723964662015
-87.0,-86.25,352.35605998764186,220.8412628173828,-11.476061315192965
-87.0,-83.75,354.221018122189,220.8970947265625,-11.64222801133974
-87.0,-81.25,356.1236117407134,220.9569549560547,-11.783842393128907
-87.0,-78.75,358.06384890997833,221.0211181640625,-11.89894871862407
-87.0,-76.25,360.0417224595276,221.08998107910156,-11.985530745164397
-87.0,-73.75,362.057227011519,221.16387939453125,-12.041511729364629
-87.0,-71.25,364.1103679437947,221.2431182861328,-12.06475806836238
-87.0,-68.75,366.20113405251686,221.32814025878906,-12.053074706244615
-87.0,-66.25,367.14782339549856,221.41015625,-12.090827886538591
-87.0,-63.75,363.56387341493246,221.49620056152344,-12.35354309523018
-87.0,-61.250000000000014,359.8879686073815,221.65504455566406,-12.440171505659237
-87.0,-58.750000000000014,356.62310930683816,221.8897705078125,-12.317271342396907
-87.0,-56.249999999999986,353.7693806624702,222.1871337890625,-12.011462588077393
-87.0,-53.749999999999986,373.0180240477239,222.43019104003906,-16.24009221066558
-87.0,-51.25,415.9344136951404,222.6390838623047,-24.56383223903913
-87.0,-48.75,461.60948041915617,222.9095458984375,-31.80476077599792
-87.0,-46.25,510.04255826364897,223.25440979003906,-37.64991336023349
-87.0,-43.75,557.4278720141592,223.6923065185547,-41.31657812243361
-87.0,-41.25,570.1802855178357,224.22137451171875,-38.51108681769233
-87.0,-38.75,573.9240147745477,224.7701416015625,-34.116827722982634
-87.0,-36.24999999999997,577.6003641503848,225.3271484375,-29.537497528451695
-87.0,-33.75,581.2093444010316,225.89186096191406,-24.78234416196301
-87.0,-31.25,584.7509187778996,226.46385192871094,-19.86038200737994
-87.0,-28.75,588.2251213406562,227.04261779785156,-14.780393641160572
-87.0,-26.25,591.6319207185552,227.627685546875,-9.550925014707445
-87.0,-23.75,594.971326770974,228.2187042236328,-4.180280300602135
-87.0,-21.25,598.2433287422282,228.81517028808594,1.3234620859066126
-87.0,-18.75,601.4479472473795,229.41668701171875,6.952466180621286
-87.0,-16.25,604.5851571898311,230.02288818359375,12.699128498979917
-87.0,-13.749999999999972,607.6549621548111,230.6333770751953,18.5560826296296
-87.0,-11.25,610.6573603497054,231.24778747558594,24.516195201044866
-87.0,-8.75,1975.8554533254937,233.3284149169922,9.976838798820609
-87.0,-6.25,1956.9440920677152,233.6714324951172,18.415065188321478
-87.0,-3.75,1937.6081537557184,234.00743103027344,26.6937219534924
-87.0,-1.25,1917.8476885826967,234.3360595703125,34.80018060446355
-87.0,1.25,1897.6626642815972,234.6568145751953,42.72149597488806
-87.0,3.75,1877.0530629262794,234.9693145751953,50.44439098472253
-87.0,6.25,1856.0189992440428,235.27308654785156,57.955272080516096
-87.0,8.750000000000028,1834.560397945097,235.56764221191406,65.2402270996788
-87.0,11.25,1812.6773199783202,235.85260009765625,72.28499996381288
-87.0,13.75,1790.3697689289402,236.12738037109375,79.07503548005934
-87.0,16.25,1767.6377591378696,236.3915252685547,85.59543786589074
-87.0,18.75,1744.481312116477,236.6445770263672,91.83100082441342
-87.0,21.25,1720.9004242795345,236.88597106933594,97.76618373621204
-87.0,23.75,1697.0957106514106,237.216552734375,108.83604878949882
-87.0,26.25,1673.642005196598,237.87872314453125,139.27053053451743
-87.0,28.75,1649.7859152495948,238.4416046142578,167.1528422135964
-87.0,31.25000000000003,1625.4420980403665,238.8695831298828,190.3321353238816
-87.0,33.75,1600.61052130186,239.1824493408203,209.37436059392667
-87.0,36.25,1578.7849719054066,238.9793701171875,205.01226452461196
-87.0,38.75,1558.1905037979595,238.25396728515625,177.81876916650674
-87.0,41.25,1534.4464343033906,237.42620849609375,148.4073495458489
-87.0,43.75,1507.5534768820944,236.4898223876953,116.743439308987
-87.0,46.25,1481.341899234394,235.5148468017578,84.96380556921679
-87.0,48.75,1489.6135654489626,235.1911163330078,73.30408591614201
-87.0,51.25000000000003,1506.5788182782853,235.0301055908203,66.68266105921816
-87.0,53.75000000000003,1523.238760251843,234.85479736328125,59.78444078044731
-87.0,56.25,1539.5932945684763,234.6659393310547,52.62445957987438
-87.0,58.75,1555.6424857622915,234.4643096923828,45.2174068093143
-87.0,61.25,1571.3862943957793,234.2506103515625,37.57760214995187
-87.0,63.75,1586.8246846166585,234.02549743652344,29.71900619996859
-87.0,66.25,1601.957652839701,233.78968811035156,21.655215768930702
-87.0,68.75,1616.7852098205913,233.54383850097656,13.399468303305184
-87.0,71.25,1631.3073591445573,233.28858947753906,4.964643174901084
-87.0,73.75,1645.5240613740898,233.02455139160156,-3.6367506433521157
-87.0,76.25,1659.4353057535045,232.75238037109375,-12.392564157835295
-87.0,78.75,1673.0410922828014,232.4725799560547,-21.291003536589415
-87.0,81.25,1185.7947507642166,234.1684112548828,4.8462969235743
-87.0,83.75,1180.3488788891627,234.22618103027344,5.349303755792789
-87.0,86.25000000000006,1174.7807363944958,234.28025817871094,5.832449432602971
-87.0,88.75,1169.0903232802157,234.3302764892578,6.293788575618464
-87.0,91.25,1163.2776413389365,234.3760528564453,6.731324997048205
-87.0,93.75,1157.3427479343081,234.4171905517578,7.1430041371058905
-87.0,96.25,1151.2855588134698,234.4534149169922,7.5267265646346
-87.0,98.75,1145.1061725701948,234.48435974121094,7.880335955738893
-87.0,101.25,1138.8045192925347,234.5097198486328,8.201627116783072
-87.0,103.75,1132.3806169066302,234.5291748046875,8.488342752784206
-87.0,106.25,1125.8345102278327,234.54229736328125,8.738169878682811
-87.0,108.75,1119.1661902930718,234.54876708984375,8.948746235290628
-87.0,111.25,1112.3755979460839,234.5482177734375,9.117658936077078
-87.0,113.75,1102.4859236613338,234.59320068359375,10.345678888427301
-87.0,116.25,1080.9657155950845,234.8075714111328,15.50487743597273
-87.0,118.75,1058.9968879348817,234.96209716796875,20.13955828678604
-87.0,121.25,1037.8465606827376,235.0386199951172,23.824357686415887
-87.0,123.75,1017.5149310261986,235.0463104248047,26.65340850018083
-87.0,126.25,988.705618984568,234.9876251220703,25.940381974038473
-87.0,128.75,949.0758124311469,234.8527069091797,21.69174403363172
-87.0,131.25,906.7511476541767,234.6362762451172,16.69456903100297
-87.0,133.75,861.7322646168759,234.32379150390625,10.866471349335605
-87.0,136.25,817.695337915211,233.9218292236328,4.553866181872479
-87.0,138.75,807.081720028691,233.6201629638672,1.73601439706772
-87.0,141.25,805.1398152801994,233.3498992919922,-0.1340075920950312
-87.0,143.75,803.2328718836652,233.07276916503906,-2.0364360100302292
-87.0,146.25,801.3608611572636,232.78912353515625,-3.969475945893919
-87.0,148.75,799.5238350868021,232.49925231933594,-5.931372486543296
-87.0,151.25,797.7217470643154,232.20350646972656,-7.9204048345218325
-87.0,153.75,795.9546221864002,231.9022674560547,-9.93488759650063
-87.0,156.25,794.2224676235128,231.59576416015625,-11.973171119393555
-87.0,158.75,792.5252385603017,231.2843017578125,-14.033644963546976
-87.0,161.25,790.8629833973464,230.9682159423828,-16.114731292475426
-87.0,163.75,789.2357164755595,230.64776611328125,-18.214886889552417
-87.0,166.25,787.6433893943613,230.32325744628906,-20.33260663120018
-87.0,168.75,786.0860290429628,229.99493408203125,-22.46642203039073
-87.0,171.25,523.9314917685078,229.9098358154297,-9.465070145253662
-87.0,173.75000000000006,524.1394780218798,229.60179138183594,-9.610766127188697
-87.0,176.25,524.3521461350156,229.2936248779297,-9.754571128871348
-87.0,178.75,524.5694786299282,228.9853973388672,-9.896390565401703
-85.0,-178.75,779.0771285708615,229.90338134765625,-2.8950166565131497
-85.0,-176.25,773.02704716476,229.40802001953125,-4.506215461191232
-85.0,-173.75,766.9137133716504,228.9145965576172,-6.0697468304624635
-85.0,-171.25,760.7371325693748,228.42308044433594,-7.584086237102383
-85.0,-168.75,734.9160292860688,228.0454864501953,-9.493683038556355
-85.0,-166.25,655.1603442985652,228.0209503173828,-11.72083772297583
-85.0,-163.75,583.4956067246821,228.0255584716797,-12.156323954116033
-85.0,-161.25,557.541012850379,227.76287841796875,-10.230613568978697
-85.0,-158.75,542.57570961272,227.43931579589844,-7.836063911668134
-85.0,-156.25,528.4772948143655,227.114501953125,-5.608131568862973
-85.0,-153.75,517.8434374188328,226.7451171875,-4.141078856207514
-85.0,-151.25,507.26980109993747,226.3723602294922,-2.7594547349849563
-85.0,-148.75,496.3707847145997,226.00132751464844,-1.3878786637064877
-85.0,-146.25,482.37327795413876,225.6468505859375,0.06729473170707934
-85.0,-143.75,455.22222354611586,225.24700927734375,1.5123397456591192
-85.0,-141.25,442.88871168055266,224.80296325683594,1.6792184457017356
-85.0,-138.75,431.9401044199367,224.37554931640625,1.7099632332815418
-85.0,-136.25,421.3183543397463,223.94960021972656,1.6844836893028514
-85.0,-133.75,410.4560569644491,223.52398681640625,1.575453709250496
-85.0,-131.25,394.34426410252854,223.0962677001953,1.0756631067465605
-85.0,-128.75,376.8049705404337,222.68663024902344,0.37620930191906155
-85.0,-126.25,358.1711113165511,222.24176025390625,-0.8158783178657814
-85.0,-123.75,334.5617029899586,221.6501922607422,-3.683144727574472
-85.0,-121.25,309.3509345999337,221.2059783935547,-6.972476235034719
-85.0,-118.75,300.9080118977181,220.99684143066406,-8.202536070143651
-85.0,-116.25,298.57510396368525,220.8401641845703,-8.65807773124061
-85.0,-113.75,296.26608619719264,220.68946838378906,-9.11287097596869
-85.0,-111.25,293.9809594945473,220.54449462890625,-9.566888018810005
-85.0,-108.75,291.7197301298984,220.4050750732422,-10.020100570073964
-85.0,-106.25,289.48239182909674,220.2710723876953,-10.472480788223493
-85.0,-103.75,287.2689401106072,220.1422882080078,-10.924002624335571
-85.0,-101.25,285.0793964857985,220.0186004638672,-11.374640589679075
-85.0,-98.75,248.49260629696346,220.49534606933594,-6.495214421732953
-85.0,-96.25,250.39627525984542,220.6497344970703,-6.21570499620816
-85.0,-93.75,252.32070403797024,220.80238342285156,-5.94754578668244
-85.0,-91.25,254.26590831671092,220.9532012939453,-5.691112401819964
-85.0,-88.75,256.2319024369799,221.10215759277344,-5.446786668414916
-85.0,-86.25,258.2186550280312,221.2491912841797,-5.214955454988512
-85.0,-83.75,260.2261828956216,221.3942413330078,-4.996012688479823
-85.0,-81.25,262.25448043783217,221.5372772216797,-4.790356273190355
-85.0,-78.75,263.6969387096997,221.63172912597656,-4.299713100124336
-85.0,-76.25,263.49130817527566,221.6014404296875,-3.034461338074834
-85.0,-73.75,263.4585075954874,221.5826416015625,-2.0700957561246014
-85.0,-71.25,263.96000325405566,221.5929718017578,-2.79448913596525
-85.0,-68.75,264.9102596749344,221.685546875,-3.750986262588185
-85.0,-66.25,266.9690175392816,221.8810577392578,-4.421515511353391
-85.0,-63.75,272.169887025143,222.1854248046875,-4.680166303785427
-85.0,-61.250000000000014,277.8475125270461,222.5347442626953,-4.807514110581224
-85.0,-58.750000000000014,283.69985672657094,222.9282989501953,-4.819270353664251
-85.0,-56.249999999999986,289.706624543669,223.37867736816406,-4.7645983138409065
-85.0,-53.749999999999986,320.7263453414271,223.8264923095703,-7.887687163133705
-85.0,-51.25,344.8024078556955,224.44073486328125,-9.318586435483667
-85.0,-48.75,363.91069269734544,225.1609344482422,-9.299054672908369
-85.0,-46.25,382.44849066359166,225.951416015625,-8.45712911259966
-85.0,-43.75,402.70055962673723,226.804443359375,-7.171789023324493
-85.0,-41.25,444.83373647381086,227.72071838378906,-7.7247991580975395
-85.0,-38.75,493.4603467245324,228.75086975097656,-7.142771321355212
-85.0,-36.24999999999997,566.6012239958036,229.8535614013672,-7.738422352701946
-85.0,-33.75,738.5860229487662,230.94970703125,-16.813226328878272
-85.0,-31.25,929.1563585247786,232.29393005371094,-19.792043694195627
-85.0,-28.75,987.0755860592908,233.50193786621094,-7.398923994060169
-85.0,-26.25,996.7157840383152,234.6149444580078,9.166786756736656
-85.0,-23.75,1006.2572107754022,235.7324676513672,26.03143573236366
-85.0,-21.25,1015.6999505234126,236.8542938232422,43.185985132936366
-85.0,-18.75,1025.0439279925558,237.98028564453125,60.621533397238636
-85.0,-16.25,1034.2891826203413,239.11033630371094,78.3292983969659
-85.0,-13.749999999999972,1043.4357000658565,240.24424743652344,96.30061822099378
-85.0,-11.25,1052.483498255242,241.38189697265625,114.5269676450198
-85.0,-8.75,2166.5353337539273,245.07574462890625,329.5471387626776
-85.0,-6.25,2163.3806628542516,245.5830078125,340.1217661730698
-85.0,-3.75,2160.1915379123966,246.09124755859375,350.57340703860973
-85.0,-1.25,2156.968005536328,246.60047912597656,360.89901906916566
-85.0,1.25,2153.710087237414,247.1107177734375,371.0954743772845
-85.0,3.75,2150.417653947443,247.62200927734375,381.1595794210234
-85.0,6.25,2147.0908526607673,248.13441467285156,391.08811914707076
-85.0,8.750000000000028,2143.7296331841935,248.6479949951172,400.87777990834184
-85.0,11.25,2135.555728969848,249.1688995361328,411.67588399832766
-85.0,13.75,2114.201604803384,249.82763671875,428.53480075439165
-85.0,16.25,2094.7076224656485,250.66943359375,449.8457845431858
-85.0,18.75,2085.289916572947,251.2648468017578,465.50941291104664
-85.0,21.25,2078.018912621701,251.68626403808594,476.4413327274042
-85.0,23.75,2070.318480802598,251.94273376464844,480.8283247327836
-85.0,26.25,2061.8436217846465,251.88768005371094,470.0589237550048
-85.0,28.75,2053.046694554723,251.810546875,458.2640711263366
-85.0,31.25000000000003,2043.9789893862326,251.7393035888672,446.9351202355938
-85.0,33.75,2038.522878099684,251.60565185546875,431.933900854915
-85.0,36.25,2101.5240481738147,251.39768981933594,412.86211094654846
-85.0,38.75,2168.078562928713,251.1024169921875,398.31919581328634
-85.0,41.25,2227.841347026697,250.73973083496094,381.70084836787055
-85.0,43.75,2285.8199782058364,250.37939453125,365.9496406078233
-85.0,46.25,2339.714195619308,249.976318359375,349.6791081859101
-85.0,48.75,2369.226524286205,249.1128387451172,320.826164702396
-85.0,51.25000000000003,2389.843314023892,248.0780029296875,288.23352948921865
-85.0,53.75000000000003,2404.697286965529,246.8587646484375,249.1471657633042
-85.0,56.25,2407.9378169080883,245.0998992919922,188.07014790056087
-85.0,58.75,2409.0670562072773,243.25897216796875,129.47641700395707
-85.0,61.25,2423.2507420711045,242.3812713623047,105.2402305834903
-85.0,63.75,2442.056891224638,241.84120178222656,92.03251641326915
-85.0,66.25,2460.670477776148,241.29547119140625,78.82917409261836
-85.0,68.75,2479.09150889609,240.74420166015625,65.6303543691763
-85.0,71.25,2497.3198913685337,240.1875762939453,52.43618323009969
-85.0,73.75,2515.3557040684973,239.6257781982422,39.24678408566251
-85.0,76.25,2533.1988394391374,239.05894470214844,26.06225894680847
-85.0,78.75,2550.84936201456,238.4872589111328,12.882701813737185
-85.0,81.25,1589.3848709165468,237.02978515625,17.124852171832572
-85.0,83.75,1581.2351974664125,237.236328125,20.50675281270742
-85.0,86.25000000000006,1572.9965888476727,237.4412078857422,23.79403547433867
-85.0,88.75,1564.6690558160117,237.6442108154297,26.98344577794387
-85.0,91.25,1556.2525786526749,237.84532165527344,30.07168301687102
-85.0,93.75,1547.7471645281184,238.04443359375,33.05539089767695
-85.0,96.25,1539.152833161097,238.24147033691406,35.93116596576351
-85.0,98.75,1530.469591722067,238.43629455566406,38.695561985377935
-85.0,101.25,1488.1846369316918,239.0346221923828,47.303792049376625
